text,actual,predicted
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 7 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 4600)	0.3313363259764347
  (0, 2565)	0.2050053851329184
  (0, 2012)	0.5512132867840767
  (0, 3943)	0.332521634169916
  (0, 4124)	0.39562740644331373
  (0, 1342)	0.32274136005506304
  (0, 3136)	0.4160520114328864",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 7 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 883)	0.21073255976743743
  (0, 2133)	0.5277747874389259
  (0, 43)	0.15596551343331472
  (0, 3031)	0.14633079034503285
  (0, 2703)	0.1309367191990229
  (0, 3379)	0.7599039403994972
  (0, 4572)	0.1915964439775803",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 9 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 2686)	0.2747457256728754
  (0, 440)	0.3136118351278355
  (0, 2861)	0.3944722397223123
  (0, 3825)	0.23764947914276724
  (0, 4417)	0.2975848616867716
  (0, 4811)	0.27111901939989874
  (0, 3344)	0.41814278549946393
  (0, 4319)	0.33471487842657877
  (0, 4605)	0.40637060517833096",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 6 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 4937)	0.30613740446850474
  (0, 4830)	0.32632663332365874
  (0, 1825)	0.48065039519988595
  (0, 800)	0.3724959476641661
  (0, 2728)	0.43919299549181084
  (0, 695)	0.4869520482017012",1,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 8 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 4633)	0.21417455868975627
  (0, 1917)	0.270627928387367
  (0, 1663)	0.17462984850632282
  (0, 3120)	0.351188851165103
  (0, 3392)	0.6912028586504552
  (0, 300)	0.21462938390242775
  (0, 1103)	0.2826655553675451
  (0, 1266)	0.351188851165103",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 7 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 440)	0.3211571073866023
  (0, 643)	0.2935770985991993
  (0, 777)	0.4218574545020534
  (0, 1574)	0.35531109342222106
  (0, 418)	0.42494204745746195
  (0, 1317)	0.29683804740571695
  (0, 416)	0.48761905668290056",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 6 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 1663)	0.34983347119000413
  (0, 4632)	0.17267674747686082
  (0, 1707)	0.6396455814457889
  (0, 1919)	0.19035037627244966
  (0, 3707)	0.6075414479043365
  (0, 25)	0.18251831903697402",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 6 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 1157)	0.4773870088743358
  (0, 602)	0.2964723838028474
  (0, 3964)	0.44105382067294285
  (0, 2892)	0.35284871873916224
  (0, 2581)	0.4940148531203283
  (0, 1391)	0.34802931378075563",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 7 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 3622)	0.35682478596632605
  (0, 4145)	0.3276893693788721
  (0, 3269)	0.37152414314957316
  (0, 687)	0.3530953813234304
  (0, 1034)	0.38707477662164763
  (0, 4433)	0.37324031672444286
  (0, 408)	0.4620108173364976",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 10 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 2112)	0.18175059876643263
  (0, 2078)	0.17544425944775657
  (0, 994)	0.18148431155403746
  (0, 1109)	0.15713529951022218
  (0, 1598)	0.2509477669699815
  (0, 1724)	0.23161764363326778
  (0, 3966)	0.543240748599381
  (0, 4770)	0.5888308284388083
  (0, 4261)	0.2027253793496494
  (0, 2680)	0.28108117066392985",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 12 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 3024)	0.2383395844621543
  (0, 1663)	0.31686120710406873
  (0, 3734)	0.21921035372404782
  (0, 536)	0.21921035372404782
  (0, 4678)	0.28275778816278774
  (0, 3778)	0.27513993428628547
  (0, 1144)	0.28070529021236745
  (0, 4170)	0.28070529021236745
  (0, 2498)	0.33138455370881437
  (0, 3966)	0.31354229248191257
  (0, 2702)	0.33138455370881437
  (0, 677)	0.33985552134801345",1,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 11 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 1663)	0.20534434405157573
  (0, 2565)	0.20024304527285228
  (0, 252)	0.27742379064941847
  (0, 3525)	0.30643425060595925
  (0, 3825)	0.20988939655244643
  (0, 281)	0.24467935036559194
  (0, 2917)	0.2872974083235274
  (0, 132)	0.3106422055404978
  (0, 4796)	0.34135252427060214
  (0, 627)	0.420541837792404
  (0, 4447)	0.4129571484917911",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 9 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 4765)	0.27237649930990304
  (0, 4913)	0.32298628953581915
  (0, 4204)	0.24845097010332315
  (0, 4488)	0.22508225321792663
  (0, 140)	0.36316316978155666
  (0, 2038)	0.36316316978155666
  (0, 2400)	0.36039752704808015
  (0, 3591)	0.38001618954381694
  (0, 719)	0.4135545146014923",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 9 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 1109)	0.24578891180206938
  (0, 1715)	0.2895723898813286
  (0, 1978)	0.31953100072908464
  (0, 4405)	0.3140283236635741
  (0, 1854)	0.3604224256110834
  (0, 4521)	0.3295777399784161
  (0, 4252)	0.39607811897733847
  (0, 1627)	0.37522087542086713
  (0, 2483)	0.3447135043870484",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 2 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 4325)	0.5830673210011053
  (0, 584)	0.8124238420803479",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 11 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 2762)	0.29700165060406497
  (0, 691)	0.251445771430825
  (0, 239)	0.32000910916974046
  (0, 3825)	0.20753512718339182
  (0, 3049)	0.32000910916974046
  (0, 300)	0.24954827004220795
  (0, 2785)	0.3548763310295837
  (0, 610)	0.2721493761394992
  (0, 2163)	0.36810622988145597
  (0, 2676)	0.3223262704291274
  (0, 1035)	0.3146574347195434",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 5 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 2022)	0.3073867344183021
  (0, 528)	0.3164076591984026
  (0, 4639)	0.7799550213861952
  (0, 3552)	0.2800920268915902
  (0, 1955)	0.34440994438381123",1,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 11 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 1663)	0.16740462751643523
  (0, 2341)	0.24981701744891535
  (0, 286)	0.30106686047722037
  (0, 642)	0.3265778032894612
  (0, 1162)	0.2907247538128857
  (0, 3894)	0.3591060419206333
  (0, 3548)	0.3591060419206333
  (0, 996)	0.2667441643191834
  (0, 261)	0.3366585914153745
  (0, 4065)	0.2374637772727337
  (0, 1389)	0.3591060419206333",1,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 10 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 2479)	0.338434168668804
  (0, 994)	0.2878342333024592
  (0, 2565)	0.21226742106613672
  (0, 2613)	0.2650301761623059
  (0, 4204)	0.2678200217940208
  (0, 4606)	0.2726195139270795
  (0, 1659)	0.36931417768935276
  (0, 2341)	0.324835292101302
  (0, 1619)	0.30340293462655343
  (0, 4995)	0.4553043841974915",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 8 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 3302)	0.3012043888532595
  (0, 1031)	0.3544068004428603
  (0, 590)	0.3173224895813035
  (0, 2959)	0.3030399665877048
  (0, 4555)	0.39712632230536493
  (0, 548)	0.3423309386407127
  (0, 3215)	0.3544068004428603
  (0, 1085)	0.43662453501065873",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 11 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 4623)	0.28429281530705297
  (0, 2489)	0.2407306909006012
  (0, 3004)	0.26363078028896375
  (0, 4888)	0.3311967315251681
  (0, 2062)	0.252820554895311
  (0, 122)	0.2410264891716593
  (0, 1779)	0.3290844960757836
  (0, 2563)	0.2813143789596262
  (0, 3760)	0.3165412463119443
  (0, 1301)	0.35660601587686663
  (0, 489)	0.38107908409071",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 9 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 2565)	0.21556003654869738
  (0, 1329)	0.2986444915996008
  (0, 4045)	0.32816526733302864
  (0, 4488)	0.24639307825867177
  (0, 3987)	0.34598710128241966
  (0, 2473)	0.411756584907596
  (0, 2907)	0.3771202385799992
  (0, 3700)	0.381536689707935
  (0, 2000)	0.344822950475017",1,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 7 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 168)	0.3139903770579395
  (0, 2062)	0.31351118689745455
  (0, 3489)	0.3665524635991526
  (0, 3714)	0.3730313851387761
  (0, 2667)	0.4107018926527118
  (0, 73)	0.38035396201898025
  (0, 2468)	0.4650402938283358",1,1
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 9 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 3120)	0.37844319569212964
  (0, 769)	0.3175739028682331
  (0, 3661)	0.30336664239224986
  (0, 3474)	0.30336664239224986
  (0, 2219)	0.2830971903750757
  (0, 3172)	0.2998512931239225
  (0, 1149)	0.3289058746959145
  (0, 2334)	0.3936150023101192
  (0, 788)	0.37242215667068196",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 9 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 168)	0.28730181446075936
  (0, 3722)	0.27085546740396815
  (0, 1833)	0.20709775199714134
  (0, 2630)	0.41401671343093716
  (0, 4459)	0.2429007262704904
  (0, 3091)	0.3095290869284036
  (0, 4553)	0.3425965854296193
  (0, 190)	0.40462373796423706
  (0, 3804)	0.440333801964896",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 5 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 4619)	0.4370775598952334
  (0, 331)	0.3602299731255018
  (0, 2513)	0.3830566490905483
  (0, 281)	0.3543321660494307
  (0, 693)	0.637898026951227",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 5 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 1675)	0.3416210652028196
  (0, 3938)	0.3641126687522541
  (0, 1434)	0.6235477006303736
  (0, 431)	0.42985051739817526
  (0, 2176)	0.4208726767027021",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 6 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 2565)	0.2206140468816684
  (0, 3823)	0.3124642766152671
  (0, 4606)	0.28333926103350193
  (0, 4791)	0.35531732006795613
  (0, 4568)	0.6825695943975949
  (0, 1301)	0.4257496120707665",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 6 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 4919)	0.39928083907188033
  (0, 4973)	0.42439379392480214
  (0, 2513)	0.3516174888754002
  (0, 3429)	0.4382964430257038
  (0, 985)	0.4495363640464441
  (0, 4017)	0.37768127591402334",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 8 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 2679)	0.2570315044387757
  (0, 2686)	0.27288804369347697
  (0, 2917)	0.323096043174415
  (0, 2572)	0.34371766766904294
  (0, 4110)	0.37696090499956053
  (0, 1001)	0.3838866857971519
  (0, 3729)	0.37228200416279866
  (0, 4353)	0.45702475983079704",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 5 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 4503)	0.349391929628987
  (0, 1405)	0.35395555303242066
  (0, 106)	0.4294028113055629
  (0, 2754)	0.5597890045201848
  (0, 3541)	0.5048665586556764",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 6 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 1860)	0.505281828166241
  (0, 141)	0.24570031298936948
  (0, 465)	0.38274138559016424
  (0, 4104)	0.3731764041723397
  (0, 664)	0.4430687666633018
  (0, 1183)	0.4497333670686348",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 8 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 3224)	0.23971566366767505
  (0, 331)	0.2965341807688437
  (0, 3511)	0.32913522418206065
  (0, 4381)	0.35476299184486726
  (0, 2579)	0.3962281561251934
  (0, 2772)	0.390048299300222
  (0, 1670)	0.3672518018096934
  (0, 4507)	0.4200104648960398",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 7 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 2078)	0.3389966921119257
  (0, 4805)	0.41650431119424597
  (0, 1109)	0.3036197759656203
  (0, 4932)	0.33814943277295
  (0, 2586)	0.35066739419507137
  (0, 1779)	0.46054931530931803
  (0, 4077)	0.4123131104734053",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 12 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 1860)	0.1890018780352738
  (0, 2078)	0.23914203637620682
  (0, 4090)	0.2938190591711598
  (0, 2298)	0.3831320771119128
  (0, 4974)	0.2017666847662703
  (0, 493)	0.23117027341239224
  (0, 339)	0.2449133604654925
  (0, 744)	0.37023639095263705
  (0, 68)	0.3364476862331706
  (0, 1500)	0.2507526505393919
  (0, 1930)	0.2959043734093375
  (0, 205)	0.34515095719763456",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 3 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 1497)	0.5526701488800013
  (0, 4190)	0.5907804027360276
  (0, 450)	0.587821590518768",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 8 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 994)	0.29226694628084454
  (0, 2043)	0.29813244027488023
  (0, 2556)	0.2854626161749966
  (0, 2901)	0.2836171012720045
  (0, 1187)	0.379240835762981
  (0, 4138)	0.45266025863911147
  (0, 4860)	0.3814948320397417
  (0, 881)	0.4117114118718897",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 8 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 524)	0.3536448203680929
  (0, 1663)	0.2296481814463749
  (0, 1311)	0.3277821224310531
  (0, 3188)	0.30877807347019903
  (0, 1283)	0.37820247867170736
  (0, 871)	0.4369621093216741
  (0, 127)	0.3917863474569399
  (0, 4890)	0.36323889306336465",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 9 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 2490)	0.3094303883548694
  (0, 2586)	0.28232502276613364
  (0, 3868)	0.33305670812927063
  (0, 1590)	0.2959541177965559
  (0, 1666)	0.252300090140935
  (0, 1023)	0.4293760508131284
  (0, 4553)	0.3402068409164878
  (0, 3778)	0.37079180466176903
  (0, 3183)	0.3532469675797695",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 5 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 4945)	0.3342151610871046
  (0, 2823)	0.42556488806085724
  (0, 1835)	0.4784915767244683
  (0, 2519)	0.5405027761648971
  (0, 1049)	0.4313899768319175",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 6 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 2611)	0.3500719043915084
  (0, 4783)	0.3934983771998239
  (0, 4274)	0.424156618551292
  (0, 3190)	0.46426597317883667
  (0, 1698)	0.41629521009759946
  (0, 1316)	0.39224387316317005",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 14 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 222)	0.21447640061120063
  (0, 4057)	0.23575219638627049
  (0, 1687)	0.2051759446856256
  (0, 991)	0.26299311564405875
  (0, 4255)	0.2616351061494329
  (0, 3353)	0.24649457452843337
  (0, 2958)	0.2689804938798464
  (0, 996)	0.24831645515053608
  (0, 4676)	0.28026800791618256
  (0, 3055)	0.2741993649136985
  (0, 60)	0.28026800791618256
  (0, 1300)	0.31915708864922016
  (0, 2841)	0.31915708864922016
  (0, 4493)	0.2965232833795245",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 6 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 2039)	0.3678746029893894
  (0, 875)	0.4024412763655765
  (0, 1948)	0.43609766458301996
  (0, 2049)	0.3735745930589888
  (0, 1143)	0.43609766458301996
  (0, 730)	0.4275382706424388",1,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 12 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 760)	0.4173278922125359
  (0, 3024)	0.22604869134080505
  (0, 2078)	0.19207850550114666
  (0, 2877)	0.2772247030903344
  (0, 15)	0.2535778085690118
  (0, 4020)	0.2549366230654516
  (0, 4022)	0.3223295703020924
  (0, 1434)	0.22796087399520013
  (0, 3252)	0.3077310785521445
  (0, 4804)	0.29313258680219656
  (0, 2190)	0.3223295703020924
  (0, 3828)	0.30218098957357137",1,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 9 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 1860)	0.22649071001664725
  (0, 4888)	0.39183163586303904
  (0, 331)	0.2715752355014042
  (0, 402)	0.3869448578185592
  (0, 4045)	0.33281691154361176
  (0, 643)	0.2764230736985652
  (0, 3943)	0.3545974903910953
  (0, 3748)	0.40318263569945684
  (0, 4478)	0.3101903700625904",1,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 9 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 3338)	0.2732815445522477
  (0, 3676)	0.28548626540292776
  (0, 4532)	0.34128034586325573
  (0, 3734)	0.28801868306663486
  (0, 3865)	0.3185990550589746
  (0, 1609)	0.29837530138533414
  (0, 1162)	0.3615040995368962
  (0, 430)	0.3917368888424314
  (0, 2792)	0.4119606425160718",1,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 4 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 3525)	0.5407701786990592
  (0, 729)	0.49960482178873866
  (0, 4417)	0.4638097728669276
  (0, 808)	0.49279116313947785",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 6 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 610)	0.31906666736820344
  (0, 1574)	0.3552323550705857
  (0, 2836)	0.4875109983603208
  (0, 3105)	0.4188382802481417
  (0, 1147)	0.3701037716526283
  (0, 912)	0.4711020647063174",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 10 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 255)	0.28768489092680444
  (0, 4614)	0.3644411894652042
  (0, 3312)	0.2550165791709571
  (0, 1112)	0.2425247045558028
  (0, 1969)	0.3147166826817185
  (0, 1927)	0.33756095981665335
  (0, 3500)	0.31278647604866333
  (0, 2323)	0.38874110567469206
  (0, 4341)	0.290984388926097
  (0, 2434)	0.33756095981665335",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 6 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 2679)	0.3443842675871742
  (0, 3825)	0.3162622638240277
  (0, 1863)	0.4258347535168928
  (0, 4113)	0.4859566553445044
  (0, 3855)	0.39502867645852424
  (0, 4979)	0.4558957044306986",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 10 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 3224)	0.20451441739303367
  (0, 252)	0.2821495703180908
  (0, 632)	0.260660944658977
  (0, 1881)	0.2900153314579222
  (0, 1283)	0.3439377114248424
  (0, 3257)	0.3853057303637963
  (0, 4237)	0.2812479020021756
  (0, 2469)	0.37002405466537064
  (0, 2383)	0.31683551310529773
  (0, 2924)	0.3786236542120493",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 9 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 3770)	0.3512161773804794
  (0, 2452)	0.254918466407849
  (0, 1495)	0.2948084084277839
  (0, 4855)	0.2884796852441241
  (0, 3312)	0.31994133773853206
  (0, 336)	0.2932518040037939
  (0, 4237)	0.30618083803591584
  (0, 3313)	0.36506620454521166
  (0, 181)	0.4755545461095069",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 7 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 860)	0.29456275325373216
  (0, 643)	0.31464949164440087
  (0, 4606)	0.3196004330188646
  (0, 4832)	0.3759974900826319
  (0, 1912)	0.49782679907324434
  (0, 1468)	0.47081045498574897
  (0, 1317)	0.31814450501276303",0,0
